Peril,Roof Type,Impact Resistant Class Code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30+
Liability,Other,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Other,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Plastic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Plastic,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Plastic,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Reinforced Plastic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Reinforced Plastic,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Reinforced Plastic,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Slate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Slate,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Slate,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Tar,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Tar,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Tar,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Unknown,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Unknown,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Unknown,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Wood Shake,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Wood Shake,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,Wood Shake,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,No Data,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,No Data,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Liability,No Data,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Hurricane,Aluminum,0.0,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0824,1.0824,1.0824,1.0824,1.0824,1.0947,1.0971,1.1008,1.1069,1.1192,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156
Hurricane,Aluminum,3.0,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0824,1.0824,1.0824,1.0824,1.0824,1.0947,1.0971,1.1008,1.1069,1.1192,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156
Hurricane,Aluminum,4.0,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0824,1.0824,1.0824,1.0824,1.0824,1.0947,1.0971,1.1008,1.1069,1.1192,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156
Hurricane,Asbestos,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Asbestos,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Asbestos,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Cloth,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Cloth,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Cloth,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Concrete Tile,0.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Concrete Tile,3.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Concrete Tile,4.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Composition Shingle,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Composition Shingle,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Composition Shingle,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Clay Tile,0.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Clay Tile,3.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Clay Tile,4.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Composition Over Wood,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Composition Over Wood,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Composition Over Wood,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Fiberglass Shingle,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Fiberglass Shingle,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Fiberglass Shingle,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Fiber Cement,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Fiber Cement,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Fiber Cement,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Resin Formed Shingle,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Resin Formed Shingle,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Resin Formed Shingle,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Foam,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Foam,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Foam,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Metal,0.0,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0824,1.0824,1.0824,1.0824,1.0824,1.0947,1.0971,1.1008,1.1069,1.1192,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156
Hurricane,Metal,3.0,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0824,1.0824,1.0824,1.0824,1.0824,1.0947,1.0971,1.1008,1.1069,1.1192,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156
Hurricane,Metal,4.0,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0454,1.0824,1.0824,1.0824,1.0824,1.0824,1.0947,1.0971,1.1008,1.1069,1.1192,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156
Hurricane,None,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,None,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,None,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Other,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Other,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Other,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Plastic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Plastic,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Plastic,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Reinforced Plastic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Reinforced Plastic,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Reinforced Plastic,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Slate,0.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Slate,3.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Slate,4.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Tar,0.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Tar,3.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Tar,4.0,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8263,0.8556,0.8556,0.8556,0.8556,0.8556,0.8653,0.8672,0.8701,0.875,0.8847,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Hurricane,Unknown,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Unknown,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Unknown,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Wood Shake,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Wood Shake,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,Wood Shake,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,No Data,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,No Data,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Hurricane,No Data,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0354,1.0354,1.0354,1.0354,1.0354,1.0471,1.0495,1.053,1.0589,1.0706,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058,1.1058
Severe Thunderstorm,Aluminum,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Aluminum,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Aluminum,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
